index_content,word,nature,content_type,index_word
188,感觉,n,pos,11
188,电器,n,pos,13
188,品牌,n,pos,16
188,信赖,n,pos,18
189,宝贝,nr,pos,1
189,地方,n,pos,3
189,房子,n,pos,5
189,收货,n,pos,6
189,师傅,nr,pos,9
189,师傅,nr,pos,10
189,老式,n,pos,12
189,师傅,nr,pos,23
189,师傅,nr,pos,28
189,帅哥,nr,pos,29
189,帅哥,nr,pos,34
190,发货,n,pos,1
190,速度,n,pos,2
190,产品,n,pos,3
190,试用,vn,pos,5
190,评价,n,pos,6
190,大大的,nz,pos,8
190,朋友,n,pos,11
190,莱买,ns,pos,12
190,信赖,n,pos,13
191,物流,n,pos,1
191,过程,n,pos,5
191,服务,vn,pos,7
191,队伍,n,pos,8
191,莫大,ns,pos,10
191,时间,n,pos,15
191,电话,n,pos,17
191,师傅,nr,pos,21
191,师傅,nr,pos,22
191,换人,nrt,pos,24
191,客服,n,pos,31
191,时间,n,pos,33
191,师傅,nr,pos,34
191,时,n,pos,36
191,师傅,nr,pos,37
191,过程,n,pos,39
191,水路,n,pos,41
191,布置,n,pos,42
191,死板,n,pos,43
191,困难,an,pos,45
191,过程,n,pos,46
191,师傅,nr,pos,49
191,建议,n,pos,51
191,师傅,nr,pos,52
191,水阀,n,pos,57
191,电源,n,pos,58
191,报警,n,pos,60
191,说明书,n,pos,61
191,收费,n,pos,63
191,口头,n,pos,65
191,收据,n,pos,67
191,整理,n,pos,72
191,卫生,an,pos,73
191,师傅,nr,pos,74
191,卫生间,n,pos,75
191,烟头,n,pos,78
191,话,n,pos,82
191,工具,n,pos,86
191,试用,vn,pos,93
191,理想,n,pos,95
191,混,n,pos,97
191,水阀,n,pos,98
191,噪音,n,pos,99
191,遥控,vn,pos,101
191,电池,n,pos,102
191,研究,vn,pos,106
191,明白,nr,pos,107
191,麻烦,an,pos,110
191,实事求是,n,pos,111
191,陈述,nr,pos,112
192,物流,n,pos,1
192,购物,n,pos,8
192,品牌,n,pos,9
192,信任,n,pos,11
192,师傅,nr,pos,16
192,地道,n,pos,17
192,条,n,pos,18
192,公分,n,pos,19
192,条,n,pos,20
192,公分,n,pos,21
192,波浪,nz,pos,22
192,铜,n,pos,23
192,三通,nz,pos,24
192,材料,n,pos,25
192,老婆,n,pos,26
192,公司,n,pos,28
192,收费,n,pos,29
192,标准,n,pos,30
192,语,ng,pos,31
192,公司,n,pos,33
192,形象,n,pos,36
193,试用,vn,pos,3
193,热水,n,pos,8
193,容量,n,pos,9
193,全家,n,pos,10
193,遥控器,n,pos,12
193,面板,n,pos,13
194,机器,n,pos,1
194,师傅,nr,pos,5
194,标准,n,pos,8
194,材料费,n,pos,9
194,师傅,nr,pos,10
195,购物,n,pos,2
195,师傅,nr,pos,6
195,费,n,pos,14
195,免费,vn,pos,16
195,小哥,n,pos,19
195,师傅,nr,pos,21
196,价格,n,pos,2
196,实惠,vn,pos,3
196,下单,n,pos,4
196,时间,n,pos,10
197,家庭,n,pos,7
197,师傅,nr,pos,10
197,问,n,pos,12
197,态度,n,pos,14
198,服务,vn,pos,3
198,客服,n,pos,4
198,用户,n,pos,7
198,人员,n,pos,10
198,卫生,an,pos,13
198,配件,n,pos,14
198,收费,n,pos,15
198,购物,n,pos,18
198,体验,n,pos,19
199,服务,vn,pos,6
200,瑕疵,n,pos,2
200,遥控,vn,pos,4
200,客服,n,pos,6
200,总体,n,pos,8
201,产品,n,pos,1
201,很漂亮,n,pos,3
201,功能,n,pos,4
201,功能,n,pos,5
202,价格便宜,n,pos,1
202,师傅,nr,pos,3
203,夫妻,n,pos,1
203,档,n,pos,2
203,地方,n,pos,5
203,服务,vn,pos,6
203,人员,n,pos,9
203,用户,n,pos,11
203,意见,n,pos,12
203,距离,n,pos,16
203,公分,n,pos,20
203,乞丐,n,pos,22
203,版,n,pos,23
204,东西,ns,pos,1
204,材料费,n,pos,3
204,小时,n,pos,9
205,速度,n,pos,1
205,下单,n,pos,3
205,速度,n,pos,6
205,客服,n,pos,8
205,态度,n,pos,9
205,师傅,nr,pos,11
205,服务,vn,pos,12
205,师傅,nr,pos,17
206,上门,ns,pos,3
206,力,n,pos,5
206,货,n,pos,7
206,师傅,nr,pos,9
207,时,n,pos,6
207,配件,n,pos,7
207,人员,n,pos,13
208,曹勤智,nr,pos,3
208,服务态度,n,pos,5
208,专业,n,pos,6
208,重新安排,nt,pos,10
208,线路,n,pos,11
208,美观,nz,pos,12
208,家人,n,pos,13
208,产品,n,pos,16
208,品牌,n,pos,19
208,价康,n,pos,20
208,物美,nz,pos,21
208,信赖,n,pos,24
209,师傅,nr,pos,3
209,服务,vn,pos,4
209,师傅,nr,pos,6
209,服务,vn,pos,7
209,楼,n,pos,9
209,实惠,vn,pos,12
210,东西,ns,pos,1
210,差劲,n,pos,5
210,老人,n,pos,7
211,师傅,nr,pos,3
211,机子,n,pos,7
212,力,n,pos,2
212,老牌子,n,pos,3
212,信赖,n,pos,5
212,师傅,nr,pos,10
213,外观,n,pos,1
213,水量,n,pos,3
213,女儿,n,pos,7
213,电源,n,pos,11
214,价格,n,pos,1
214,钱,n,pos,6
214,人员,n,pos,9
214,专业,n,pos,10
214,工作,vn,pos,11
214,牌,n,pos,12
214,工作服,n,pos,14
215,东西,ns,pos,2
215,师傅,nr,pos,5
215,用心,n,pos,6
215,服务,vn,pos,7
216,容量,n,pos,1
217,商品质量,n,pos,5
217,服务,vn,pos,6
218,给力,n,pos,3
218,实物,n,pos,4
219,师傅,nr,pos,4
219,热情,n,pos,5
219,服务,vn,pos,6
220,物流,n,pos,1
220,品牌,n,pos,5
220,信赖,n,pos,7
221,物流,n,pos,4
221,服务,vn,pos,5
221,配件,n,pos,7
221,感觉,n,pos,8
222,物流,n,pos,1
222,信赖,n,pos,4
223,质量,n,pos,3
223,东西,ns,pos,5
223,全部都是,n,pos,6
224,性价比,n,pos,2
224,大件,n,pos,4
224,商品,n,pos,5
224,信赖,n,pos,7
224,电商,n,pos,8
224,平台,n,pos,9
225,小伙子,n,pos,2
225,热情,n,pos,4
225,礼貌,n,pos,5
225,专业,n,pos,7
225,师傅,nr,pos,9
225,素质,n,pos,10
225,楼,n,pos,17
225,感觉,n,pos,19
225,评价,n,pos,22
225,信赖,n,pos,24
226,五星,nz,pos,2
227,卖家,n,pos,1
227,服务,vn,pos,2
227,购物,n,pos,4
228,物流,n,pos,1
228,过程,n,pos,4
228,技术,n,pos,7
228,溢水,n,pos,16
228,管件,n,pos,19
229,隔天,nz,pos,4
229,效果,n,pos,5
229,温度,n,pos,6
229,价格,n,pos,8
229,产品,n,pos,11
230,师傅,nr,pos,3
230,服务,vn,pos,4
230,家用电器,n,pos,7
231,质量,n,pos,1
231,服务,vn,pos,2
231,用心,n,pos,5
232,物品,n,pos,1
232,质量,n,pos,2
232,东西,ns,pos,4
232,大气,n,pos,5
232,物流,n,pos,6
232,服务,vn,pos,8
233,信赖,n,pos,1
233,外馆,n,pos,4
233,性价比,n,pos,6
233,师傅,nr,pos,9
234,师傅,nr,pos,3
234,用心,n,pos,6
235,头,n,pos,1
235,评论,n,pos,2
235,字,n,pos,4
235,文采,n,pos,6
235,成,n,pos,8
235,热门,n,pos,9
235,深奥,nz,pos,14
235,水平,n,pos,20
237,物流,n,pos,1
237,五星,nz,pos,4
238,正品,n,pos,1
238,行货,n,pos,2
239,煤气,n,pos,5
239,煤气,n,pos,16
239,货,n,pos,21
239,售后,n,pos,23
239,装机,n,pos,27
239,师,ng,pos,28
239,材料,n,pos,30
239,调试,vn,pos,32
239,全包,n,pos,33
239,师傅,nr,pos,36
239,服务,vn,pos,37
239,热情,n,pos,38
239,换镁,nz,pos,42
240,品牌,n,pos,1
240,信赖,n,pos,3
240,烧水,n,pos,6
240,生活,vn,pos,8
241,管道,n,pos,2
241,师傅,nr,pos,5
241,刚试,n,pos,6
242,小哥,n,pos,2
242,服务,vn,pos,3
242,正品,n,pos,4
242,质量,n,pos,5
243,总体,n,pos,1
244,东西,ns,pos,1
244,整体,n,pos,2
245,小哥,n,pos,4
245,东西,ns,pos,6
245,小哥,n,pos,8
246,品牌,n,pos,2
247,师傅,nr,pos,5
247,时,ng,pos,7
247,材料费,n,pos,9
247,时,ng,pos,11
247,小心,n,pos,12
247,灶,n,pos,14
247,墙渣,n,pos,15
247,墙渣,n,pos,18
248,质量,n,pos,1
248,物流,n,pos,3
248,力,n,pos,4
248,师傅,nr,pos,6
249,速度,n,pos,3
249,师傅,nr,pos,5
249,细心,n,pos,6
249,信赖,n,pos,8
250,价格,n,pos,2
250,实惠,vn,pos,3
250,服务,vn,pos,4
250,师傅,nr,pos,6
250,细心,n,pos,8
250,服务态度,n,pos,9
252,师傅,nr,pos,2
252,力,n,pos,3
252,东西,ns,pos,4
252,品牌,n,pos,6
252,信赖,n,pos,8
253,评价,n,pos,3
254,物流,n,pos,1
254,师傅,nr,pos,2
254,院子,n,pos,6
254,师傅,nr,pos,11
254,地方,n,pos,14
254,师傅,nr,pos,15
254,灰,n,pos,21
254,师傅,nr,pos,23
254,师傅,nr,pos,27
254,遥控,vn,pos,30
254,板,ng,pos,31
254,评价,n,pos,35
255,品牌,n,pos,1
255,信赖,n,pos,3
255,热水,n,pos,5
255,速度,n,pos,6
255,总体,n,pos,8
256,速度慢,n,pos,2
256,电话,n,pos,4
257,师傅,nr,pos,2
257,专业,n,pos,3
257,效率高,n,pos,4
258,品牌,n,pos,1
258,感觉,n,pos,2
258,价格公道,n,pos,4
259,机器,n,pos,1
260,牌子,n,pos,1
261,外观,n,pos,2
263,美观大方,ns,pos,1
263,价格,n,pos,2
263,实惠,vn,pos,3
263,评价,n,pos,5
264,整体,n,pos,1
264,师傅,nr,pos,5
265,力,n,pos,4
266,品牌,n,pos,2
266,信赖,n,pos,4
267,商品,n,pos,1
267,服务,vn,pos,3
269,家人,n,pos,2
269,购物,n,pos,5
270,保温,n,pos,2
270,声音,n,pos,3
271,东西,ns,pos,1
271,感觉,n,pos,2
271,服务态度,n,pos,4
272,品牌,n,pos,1
272,钱,n,pos,7
272,材料费,n,pos,8
272,材料,n,pos,9
272,管子,n,pos,13
272,图,n,pos,15
273,东西,ns,pos,1
273,插曲,n,pos,9
273,总体,n,pos,10
273,物流,n,pos,12
273,师傅,nr,pos,15
273,服务态度,n,pos,16
273,卫生,an,pos,20
273,总体,n,pos,23
274,速度,n,pos,3
274,热水,n,pos,4
275,整体,n,pos,2
275,排水管,n,pos,4
275,水滴,n,pos,5
275,海尔,nrt,pos,6
276,水压,n,pos,1
276,高,n,pos,3
277,想象,n,pos,2
278,功能,n,pos,5
278,恒温,nz,pos,6
278,功能,n,pos,7
279,波折,vn,pos,1
280,性价比,n,pos,2
281,正品,n,pos,1
281,店家,n,pos,2
281,客服,n,pos,4
283,速度,n,pos,2
286,物流,n,pos,1
286,专业,n,pos,3
286,品牌,n,pos,4
287,品牌,n,pos,1
288,东西,ns,pos,3
290,服务,vn,pos,1
290,师傅,nr,pos,2
290,工艺,n,pos,4
292,质量,n,pos,1
292,师傅,nr,pos,4
292,用心,n,pos,5
292,地线,n,pos,7
292,遥控器,n,pos,11
292,办法,n,pos,16
292,厂家,n,pos,18
292,标配,vn,pos,19
292,遥控器,n,pos,20
292,盒子,n,pos,21
293,师傅,nr,pos,5
293,孔装,n,pos,7
293,细心,n,pos,8
293,用水,n,pos,10
293,卫生间,n,pos,12
293,信赖,n,pos,13
293,牌子,n,pos,14
293,电器,n,pos,16
293,牌子,n,pos,17
294,评论,n,pos,3
296,货后,n,pos,2
296,质量,n,pos,4
297,服务,vn,pos,2
297,产品,n,pos,3
298,速度,n,pos,1
298,态度,n,pos,2
298,商品,n,pos,3
299,活动,vn,pos,1
299,下单,n,pos,4
299,速度,n,pos,8
299,大叔,n,pos,11
299,小弟,n,pos,13
299,服务,vn,pos,14
300,小巧,n,pos,2
300,外观,n,pos,3
300,水,n,pos,5
301,专卖店,n,pos,4
301,网购,n,pos,5
301,新体验,n,pos,7
301,电视,n,pos,8
301,空调,n,pos,9
301,冰箱,n,pos,10
301,洗衣机,n,pos,11
301,品类,n,pos,12
301,价格低,n,pos,13
301,产品质量,n,pos,14
301,线,n,pos,20
301,上线,n,pos,21
301,价,n,pos,22
301,店里,n,pos,23
301,专卖店,n,pos,28
301,购物,n,pos,29
301,购物,n,pos,32
301,省事,n,pos,33
301,地址,n,pos,38
301,口镇,n,pos,40
301,大道,n,pos,43
301,中段,n,pos,44
303,评价,n,pos,2
304,时间,n,pos,1
304,大气,n,pos,3
305,产品,n,pos,1
306,材料费,n,pos,1
307,服务,vn,pos,5
307,价格,n,pos,7
307,实惠,vn,pos,8
307,关键,n,pos,9
308,师傅,nr,pos,1
308,力,n,pos,3
308,态度,n,pos,4
308,注意事项,n,pos,7
308,购物,n,pos,9
308,体验,n,pos,10
309,实惠,vn,pos,2
309,产品,n,pos,4
310,土豪,n,pos,1
311,实体店,n,pos,2
312,速度,n,pos,2
312,服务态度,n,pos,3
313,师傅,nr,pos,10
314,师傅,nr,pos,2
314,服务态度,n,pos,3
315,水量,n,pos,3
316,感觉,n,pos,5
316,阴天,n,pos,8
316,太阳能,n,pos,10
316,水,n,pos,11
316,信赖,n,pos,16
317,师傅,nr,pos,3
317,小心,n,pos,4
317,电视,n,pos,5
317,检查,vn,pos,11
317,电视机,n,pos,12
317,外观,n,pos,13
317,国产,n,pos,17
317,电视,n,pos,18
317,一流,n,pos,19
317,设计,vn,pos,20
317,遥控器,n,pos,24
317,手感,n,pos,25
317,视频,n,pos,28
317,影响,vn,pos,29
317,效果,n,pos,30
317,细节,n,pos,32
318,热水,n,pos,1
318,机,ng,pos,2
318,外观,n,pos,5
318,人员,n,pos,9
318,感觉,n,pos,15
318,总体,n,pos,17
319,师傅,nr,pos,3
319,配件,n,pos,7
319,插座,n,pos,10
319,办法,n,pos,13
319,漏电,nz,pos,14
319,插座,n,pos,16
320,装机,n,pos,1
320,师傅,nr,pos,2
320,专业,n,pos,3
320,收费,n,pos,4
321,商品,n,pos,2
321,东西,ns,pos,4
321,商品,n,pos,8
321,朋友,n,pos,10
321,东西,ns,pos,12
322,购物,n,pos,1
322,物流,n,pos,5
322,小哥,n,pos,6
323,厂家,n,pos,1
323,混,n,pos,3
323,水阀,n,pos,4
323,人员,n,pos,6
323,建议,n,pos,7
323,混,n,pos,10
323,水阀,n,pos,11
323,进水管,n,pos,13
323,共元,n,pos,15
325,师傅,nr,pos,3
325,插板,n,pos,8
325,麻烦,an,pos,9
327,物流,n,pos,3
327,售后,n,pos,4
327,父母,n,pos,6
328,购物,n,pos,1
328,东西,ns,pos,2
328,自营,vn,pos,3
328,质量,n,pos,4
328,东西,ns,pos,8
328,速度,n,pos,10
329,遥控,vn,pos,1
329,遥控,vn,pos,4
329,家庭,n,pos,6
329,人用,n,pos,8
330,烧水,n,pos,1
330,外观,n,pos,3
330,很漂亮,n,pos,4
330,服务态度,n,pos,9
330,细心,n,pos,10
330,花洒,nr,pos,11
330,重装,n,pos,16
330,处女座,n,pos,18
331,试用,vn,pos,1
331,师傅,nr,pos,7
331,热情,n,pos,8
331,货,n,pos,10
331,电话,n,pos,12
331,降价,n,pos,13
332,师父,n,pos,1
333,物流,n,pos,1
333,力,n,pos,2
333,下单,n,pos,4
333,师傅,nr,pos,10
333,材料费,n,pos,15
333,总体,n,pos,16
334,品牌,n,pos,1
334,信赖,n,pos,3
334,实惠,vn,pos,4
334,价格,n,pos,5
334,家人,n,pos,11
335,物品,n,pos,1
335,师傅,nr,pos,4
335,材料,n,pos,7
335,水管,n,pos,8
335,电器,n,pos,11
335,辅材,n,pos,12
335,交代,n,pos,14
335,材料,n,pos,15
335,话,n,pos,17
335,电器,n,pos,18
336,购物,n,pos,1
336,体验,n,pos,2
336,速度,n,pos,4
336,态度,n,pos,7
336,棒棒,n,pos,9
336,机器,n,pos,10
336,很漂亮,n,pos,11
337,小哥,n,pos,2
337,时,n,pos,5
337,漏水,n,pos,9
337,小哥,n,pos,10
337,衣袖,n,pos,12
337,安装费,n,pos,16
338,感觉,n,pos,2
338,天蓬,ns,pos,3
338,师傅,nr,pos,7
339,速度,n,pos,2
339,时,ng,pos,4
339,表面,n,pos,5
339,老太太,nr,pos,8
339,收费,n,pos,10
339,插座,n,pos,11
340,速度,n,pos,2
340,商家,n,pos,3
340,服务态度,n,pos,4
340,价格,n,pos,5
340,经济,n,pos,6
340,实惠,vn,pos,7
340,质量,n,pos,8
341,师傅,nr,pos,4
341,卫生,an,pos,7
342,物流,n,pos,1
342,下单,n,pos,4
342,师傅,nr,pos,10
342,力,n,pos,11
342,服务态度,n,pos,12
342,电,n,pos,16
343,回家,n,pos,1
343,爸妈,n,pos,2
343,实物,n,pos,3
343,老爸,n,pos,4
343,发货,n,pos,6
344,空间,n,pos,5
344,出水量,n,pos,6
344,太阳能,n,pos,8
344,太阳,ns,pos,10
344,热水,n,pos,11
344,热水,n,pos,14
345,师傅,nr,pos,4
345,敬业,n,pos,5
346,速度,n,pos,2
346,师傅,nr,pos,8
346,师傅,nr,pos,10
346,电话,n,pos,12
346,时间,n,pos,14
346,师傅,nr,pos,15
346,服务态度,n,pos,16
346,专业,n,pos,18
346,鞋套,n,pos,20
346,工具箱,n,pos,21
346,东西,ns,pos,23
346,热情,n,pos,28
346,箱子,n,pos,29
346,售后,n,pos,31
346,师傅,nr,pos,33
346,信赖,n,pos,36
347,产品,n,pos,1
347,螺丝,n,pos,2
347,出品,n,pos,5
347,遥控,vn,pos,6
348,购物,n,pos,2
348,家里人,nrt,pos,3
348,水压,n,pos,7
348,冲洗,vn,pos,8
348,费用,n,pos,11
348,块钱,n,pos,12
349,房间,n,pos,2
349,住人,n,pos,3
350,师傅,nr,pos,2
350,管子,n,pos,4
350,钱,n,pos,5
350,钱,n,pos,6
350,总体,n,pos,7
351,客服,n,pos,4
351,遥控器,n,pos,7
351,电池,n,pos,8
351,电,n,pos,9
351,客服,n,pos,10
352,售后,n,pos,1
352,售后,n,pos,6
352,电话,n,pos,7
352,父母,n,pos,9
353,宝贝,nr,pos,2
353,人员,n,pos,6
353,服务,vn,pos,8
353,热水,n,pos,12
354,遥控,vn,pos,2
354,材料费,n,pos,7
354,防电墙,n,pos,8
354,灯,n,pos,9
355,感觉,n,pos,3
356,服务,vn,pos,1
356,工作人员,n,pos,3
356,态度,n,pos,4
357,信赖,n,pos,2
357,质量,n,pos,5
357,家具,n,pos,10
358,价格,n,pos,2
358,实惠,vn,pos,4
358,谢谢,nr,pos,8
358,谢谢,nr,pos,9
359,材料,n,pos,1
359,管子,n,pos,3
359,洗澡间,n,pos,9
360,评价,n,pos,2
360,产品,n,pos,3
360,保温,n,pos,6
360,时间,n,pos,7
360,售后,n,pos,9
360,服务,vn,pos,11
361,物流,n,pos,1
361,力,n,pos,3
361,美得大,ns,pos,4
361,牌子,n,pos,5
361,师傅,nr,pos,7
361,师傅,nr,pos,12
362,师傅,nr,pos,4
362,服务,vn,pos,5
362,购物,n,pos,8
363,奶奶家,n,pos,2
363,国货,n,pos,4
363,东西,ns,pos,6
365,服务,vn,pos,4
366,东西,ns,pos,1
366,电子,n,pos,6
366,发票,n,pos,7
366,产品,n,pos,9
366,纸质,n,pos,10
366,发票,n,pos,11
367,家里人,nrt,pos,2
367,质量,n,pos,6
367,我用,n,pos,10
367,时间,n,pos,11
367,质量,n,pos,14
367,水,n,pos,17
367,电上,n,pos,21
367,省,n,pos,24
367,电,n,pos,25
369,安装工,n,pos,2
369,力,n,pos,4
369,材料,n,pos,7
369,电是,n,pos,8
369,距离,n,pos,10
369,个线,n,pos,12
369,插座,n,pos,13
369,安装工,n,pos,14
369,安装工,n,pos,20
370,恒温,nz,pos,3
370,外观,n,pos,5
371,师傅,nr,pos,4
371,五星,nz,pos,9
372,无线,n,pos,4
372,遥控,vn,pos,5
372,支架,n,pos,9
373,安装费,n,pos,2
373,安装费,n,pos,8
374,质量,n,pos,1
374,服务态度,n,pos,5
374,品牌,n,pos,6
374,信赖,n,pos,7
375,烧水,n,pos,3
375,设置,vn,pos,4
375,烧水,n,pos,6
375,时间,n,pos,7
375,长点,n,pos,9
375,关机,n,pos,10
375,保温,n,pos,11
375,装机,n,pos,13
375,师傅,nr,pos,14
375,客服,n,pos,15
375,装机,n,pos,18
375,价格,n,pos,21
375,材料,n,pos,22
375,混,n,pos,25
375,水阀,n,pos,26
375,淋浴,n,pos,27
375,头,n,pos,28
375,水阀,n,pos,31
375,价格,n,pos,36
375,价格,n,pos,40
376,品牌,n,pos,1
376,商品,n,pos,2
376,外观,n,pos,4
376,烧水,n,pos,7
376,遥控,vn,pos,9
377,大气,n,pos,2
377,售后,n,pos,4
377,师傅,nr,pos,5
377,客户,n,pos,7
377,角度,n,pos,8
377,建议,n,pos,9
378,态度,n,pos,3
378,速度,n,pos,4
378,热水,n,pos,5
379,专业,n,pos,4
379,名牌,n,pos,8
379,名牌,n,pos,9
380,功能,n,pos,1
380,热水,n,pos,3
380,品牌,n,pos,5
380,容量,n,pos,6
381,价格便宜,n,pos,1
381,实惠,vn,pos,2
382,物流,n,pos,2
382,服务态度,n,pos,4
382,全程,n,pos,6
382,热水,n,pos,7
383,东西,ns,pos,1
383,帅哥,nr,pos,4
383,材料费,n,pos,8
384,东西,ns,pos,2
384,电,n,pos,3
384,电器,n,pos,4
384,米面,n,pos,5
384,粮油,n,pos,6
384,生活,vn,pos,7
384,日用,n,pos,8
384,价格,n,pos,11
384,优,n,pos,12
385,购物,n,pos,2
385,体验,n,pos,3
385,诚信,nz,pos,7
385,经营,vn,pos,8
385,广告,n,pos,10
386,外观,n,pos,1
386,很漂亮,n,pos,2
386,品牌,n,pos,3
386,评价,n,pos,4
386,师傅,nr,pos,6
386,速度,n,pos,7
386,专业,n,pos,9
387,电器,n,pos,6
387,价格,n,pos,9
387,实惠,vn,pos,10
387,质量,n,pos,11
387,铁杆,n,pos,16
387,粉丝,n,pos,17
387,东西,ns,pos,18
388,速度,n,pos,2
388,效率高,n,pos,3
388,品牌,n,pos,4
388,商品,n,pos,5
388,信赖,n,pos,7
388,正品,n,pos,9
389,安装费,n,pos,1
389,费用,n,pos,5
390,师傅,nr,pos,2
390,服务到位,n,pos,3
390,东西,ns,pos,4
390,师傅,nr,pos,6
390,交代,n,pos,7
391,外形,n,pos,2
391,插头,n,pos,8
392,物流,n,pos,2
392,隔天,nz,pos,4
392,售后,n,pos,5
393,物流,n,pos,1
393,师傅,nr,pos,3
393,专业,n,pos,4
393,师傅,nr,pos,6
394,师傅,nr,pos,7
394,整体,n,pos,8
394,体验,n,pos,9
395,品牌,n,pos,1
395,信赖,n,pos,3
395,服务态度,n,pos,4
395,实体店,n,pos,5
396,信赖,n,pos,1
396,品牌,n,pos,2
396,师傅,nr,pos,4
396,服务态度,n,pos,5
396,插座,n,pos,6
396,试用,vn,pos,7
396,评价,n,pos,10
397,费用,n,pos,3
397,感觉,n,pos,4
397,速度,n,pos,6
398,网购,n,pos,2
398,电器,n,pos,3
398,产品,n,pos,6
398,正品,n,pos,7
398,价格便宜,n,pos,8
399,外形,n,pos,1
399,很漂亮,n,pos,2
399,价格,n,pos,3
399,实惠,vn,pos,4
399,质量,n,pos,5
399,力,n,pos,6
400,购物,n,pos,2
400,下单,n,pos,3
400,入户,n,pos,5
401,材料费,n,pos,8
402,上门,ns,pos,2
402,服务,vn,pos,5
403,费用,n,pos,2
403,实验,vn,pos,4
404,省心,n,pos,2
404,服务,vn,pos,5
404,力给力,n,pos,7
404,力给力,n,pos,8
404,力给力,n,pos,9
404,力给力,n,pos,10
404,力给力,n,pos,11
404,力给力,n,pos,12
404,力给力,n,pos,13
404,力给力,n,pos,14
404,力给力,n,pos,15
404,力,n,pos,16
405,上门,ns,pos,5
405,插头,n,pos,8
405,插座,n,pos,9
406,品牌,n,pos,1
406,价格合理,n,pos,3
407,赖得修,nr,pos,4
407,容量,n,pos,5
407,性价比,n,pos,11
408,物流,n,pos,3
408,力,n,pos,4
408,力,n,pos,6
409,价钱,n,pos,3
409,一分货,n,pos,4
409,老婆,n,pos,7
410,机器,n,pos,1
410,东西,ns,pos,4
410,收费,n,pos,5
410,块钱,n,pos,8
410,东西,ns,pos,11
410,钱,n,pos,14
410,安装工,n,pos,16
410,毛巾,nr,pos,23
411,东西,ns,pos,1
411,图片,n,pos,5
411,卖家,n,pos,9
411,发货,n,pos,10
411,速度,n,pos,11
411,服务,vn,pos,13
411,老板,n,pos,15
412,领券,n,pos,1
412,商场,n,pos,2
413,活动,vn,pos,1
414,烧水,n,pos,2
414,速度,n,pos,3
414,保温,n,pos,4
414,效果,n,pos,5
414,墙面,n,pos,8
414,承重墙,nr,pos,9
414,师傅,nr,pos,10
414,墙,n,pos,12
414,能力,n,pos,14
414,墙,n,pos,16
414,朋友,n,pos,21
414,情况,n,pos,22
414,型号,n,pos,24
415,品牌,n,pos,2
415,家里人,nrt,pos,5
416,东西,ns,pos,1
416,显示屏,n,pos,3
416,缝隙,n,pos,4
416,活动,vn,pos,5
416,螺丝,n,pos,7
416,售后,n,pos,9
416,专业,n,pos,10
417,想象,n,pos,1
417,品牌,n,pos,3
417,信赖,n,pos,5
418,信赖,n,pos,2
418,品牌,n,pos,3
419,步伐,n,pos,2
419,温度,n,pos,3
419,人性化,n,pos,6
419,遥控器,n,pos,7
419,东西,ns,pos,8
419,用手,n,pos,12
419,师傅,nr,pos,16
419,热情,n,pos,17
419,周全,nr,pos,20
420,外观,n,pos,1
420,速度,n,pos,4
420,物流,n,pos,5
420,速度,n,pos,6
420,师傅,nr,pos,9
420,工作,vn,pos,10
421,东西,ns,pos,1
421,信赖,n,pos,3
421,品牌,n,pos,4
421,师傅,nr,pos,6
421,专业,n,pos,8
421,卫生,an,pos,12
422,商品价格,n,pos,1
422,实惠,vn,pos,2
422,质量,n,pos,3
422,购物,n,pos,6
423,烧水,n,pos,1
423,时,n,pos,2
423,老翁,nr,pos,3
423,翁,nr,pos,4
423,声音,n,pos,8
425,东西,ns,pos,1
425,速度,n,pos,4
426,优惠,vn,pos,5
427,纽扣,n,pos,5
427,电池,n,pos,6
428,评价,n,pos,2
428,美观,nz,pos,3
429,师傅,nr,pos,2
429,服务,vn,pos,3
429,试试,vn,pos,7
430,发货,n,pos,1
430,师傅,nr,pos,4
430,上门,ns,pos,6
430,速度,n,pos,8
430,服务,vn,pos,10
431,品牌,n,pos,1
431,价格,n,pos,2
431,师傅,nr,pos,5
431,态度,n,pos,6
432,师傅,nr,pos,3
432,态度,n,pos,4
432,师傅,nr,pos,6
432,收费,n,pos,7
433,遥控,vn,pos,1
433,温水,n,pos,3
433,孩子,n,pos,4
433,水温,n,pos,8
434,叔叔,n,pos,1
434,评论,n,pos,6
435,服务,vn,pos,3
435,五星,nz,pos,6
436,质量,n,pos,1
436,期望值,n,pos,8
436,发货,n,pos,9
436,速度,n,pos,10
436,人员,n,pos,15
436,服务态度,n,pos,16
436,速度,n,pos,18
436,购物,n,pos,21
443,师傅,nr,pos,2
443,活儿,n,pos,5
444,物流,n,pos,1
444,速度,n,pos,2
444,师傅,nr,pos,5
444,态度,n,pos,6
444,东西,ns,pos,8
444,效果,n,pos,10
445,速度,n,pos,1
445,师傅,nr,pos,12
445,态度,n,pos,13
445,订单,n,pos,18
445,客服,n,pos,21
445,电话,n,pos,22
445,电话,n,pos,24
445,商场,n,pos,28
445,商场,n,pos,29
